"player_id","season_name","general_position","team_id","minutes_played","goals_added_above_avg_Dribbling","goals_added_above_avg_Fouling","goals_added_above_avg_Interrupting","goals_added_above_avg_Passing","goals_added_above_avg_Receiving","goals_added_above_avg_Shooting","count_actions_Dribbling","count_actions_Fouling","count_actions_Interrupting","count_actions_Passing","count_actions_Receiving","count_actions_Shooting","offensive_goals_added"
"gpMOa81qzy","2014","ST","lgpMOvnQzy",270,-0.2546,-0.0331,0.0261,0.1716,-0.2151,-0.0789,31,9,6,87,94,8,-0.4101
"gpMOa81qzy","2014","W","lgpMOvnQzy",135,0.0216,-0.0202,-0.0551,-0.2463,-0.0789,-0.0692,23,3,7,41,43,0,-0.393
"gpMOa9aRqz","2022","FB","a2lqRX2Mr0",12,-0.013,6e-04,-0.0075,-0.0111,0.0031,-0.0014,1,0,0,3,3,0,-0.0218
"gpMOa9aRqz","2022","ST","a2lqRX2Mr0",273,-0.1287,-0.2625,0.0309,0.0369,0.1335,0.0305,35,11,17,57,69,10,-0.1903
"gpMOaajrqz","2021","CM","Z2vQ1xlqrA",63,-0.034,0.0086,0.0024,-0.1062,-0.0239,0.0104,10,2,5,39,38,1,-0.1451
"gpMOaajrqz","2021","DM","Z2vQ1xlqrA",583,0.1232,0.0185,-0.013,-0.4745,-0.1113,-0.0239,101,12,60,399,319,5,-0.468
"gpMOaajrqz","2022","DM","Z2vQ1xlqrA",27,0.0204,8e-04,-0.0206,-0.0311,-0.0059,-0.005,7,1,0,20,19,0,-0.0208
"gpMOaDWrqz","2021","AM","gpMOLwl5zy",194,0.1435,0.0014,0.0706,0.0276,0.0644,0.0465,41,4,12,74,70,6,0.2834
"gpMOaDWrqz","2021","CM","gpMOLwl5zy",1220,0.0179,-0.0395,0.0784,-0.0523,0.0054,0.2868,275,30,154,531,484,33,0.2183
"gpMOaDWrqz","2021","DM","gpMOLwl5zy",441,-0.0871,0.0238,0.1388,-0.0565,0.1351,0.0332,112,5,57,200,168,8,0.0485
"gpMOaDWrqz","2021","ST","gpMOLwl5zy",217,-0.0161,-0.0276,0.1051,0.0395,-0.1703,0.0065,42,5,26,83,82,6,-0.168
"gpMOaDWrqz","2021","W","gpMOLwl5zy",343,-0.1598,-0.0474,0.071,0.0346,-0.0426,0.0364,68,11,43,115,116,11,-0.1788
"gpMOaDz1qz","2020","AM","jYQJ8EW5GR",19,0.0017,-0.0021,-0.0088,0.001,-0.0177,-0.0097,1,0,0,6,6,0,-0.0268
"gpMOaDz1qz","2020","CM","jYQJ8EW5GR",190,-0.0276,0.0061099009,-0.0232,-0.0825,-0.0494,-0.0305,30,1,11,108,93,1,-0.1838900991
"gpMOaDz1qz","2020","DM","jYQJ8EW5GR",175,-0.042,0.0168,-0.2288,-0.1149,-0.0273,-0.0325,20,1,13,60,54,0,-0.1999
"gpMOaDz1qz","2020","ST","jYQJ8EW5GR",27,0.0173,-0.004,0.0795,0.0266,-0.0502,-0.0203,8,0,4,13,11,0,-0.0306
"gpMOaDz1qz","2020","W","jYQJ8EW5GR",42,-0.038,-0.0044,-0.05,0.0142,-0.0367,-0.0164,6,1,7,14,11,1,-0.0813
"gpMOaDz1qz","2021","AM","jYQJ8EW5GR",18,-0.0173,-0.0021,-0.0084,-0.0114,-0.0175,-0.0092,1,0,0,3,2,0,-0.0575
"gpMOaDz1qz","2021","CM","jYQJ8EW5GR",221,0.0252,-0.0073925743,0.0459,-0.1236,-0.0831,-0.059,22,8,25,85,67,1,-0.2478925743
"gpMOaDz1qz","2021","DM","jYQJ8EW5GR",402,-0.11,-0.0023,-0.5902,-0.1571,-0.0501,-0.0744,40,6,32,191,163,0,-0.3939
"gpMOaDz1qz","2021","ST","jYQJ8EW5GR",10,-0.0083,-0.0119,-0.0033,0.0146,-0.0218,-0.0075,2,1,0,2,2,0,-0.0349
"gpMOaDz1qz","2021","W","jYQJ8EW5GR",17,-0.0023,-0.0017,0.0178,-0.0081,-0.0141,-0.0087,2,0,2,3,4,0,-0.0349
"gpMOaDz1qz","2022","FB","jYQJ8EW5GR",7,-0.014,4e-04,-0.0044,0.0047,0.0022,-8e-04,3,0,0,3,5,0,-0.0075
"gpMOaEwrqz","2018","AM","WBLMvYAQxe",47,0.001,-0.0053,-0.0205,-0.0494,0.1178,-0.0241,6,0,1,10,11,1,0.04
"gpMOaEwrqz","2018","CM","WBLMvYAQxe",28,-0.0063,8.6633e-06,-0.0022,0.0202,0.0017,-0.0075,8,0,2,19,15,0,0.0081086633
"gpMOaEwrqz","2018","ST","WBLMvYAQxe",12,-0.0442,-0.0018,0.024,-0.0041,-0.0222,-0.009,5,0,3,4,5,0,-0.0813
"gpMOaEwrqz","2019","CM","WBLMvYAQxe",61,0.0234,0.0424,-0.1983,0.0246,0.0487,0.001,17,3,5,40,38,1,0.1401
"gpMOaEwrqz","2019","FB","WBLMvYAQxe",11,-0.0075,6e-04,-0.011,-0.001,0.0102,-0.0013,3,0,2,9,8,0,0.001
"gpMOaEwrqz","2019","ST","WBLMvYAQxe",38,-0.0174,-0.0055,-0.0198,0.0286,-0.0509,0.0211,10,0,1,16,19,1,-0.0241
"gpMOaEwrqz","2019","W","WBLMvYAQxe",315,0.0068,-0.0306,-0.0415,0.0781,0.2134,-0.0024,75,6,24,157,147,8,0.2653
"gpMOaEwrqz","2020","AM","WBLMvYAQxe",84,-0.0068,-0.0157,0.0091,-0.0928,-0.0025,0.0096904255,24,2,7,35,36,2,-0.1081095745
"gpMOaEwrqz","2020","FB","WBLMvYAQxe",7,0.0491,0.0143,-0.0076,0.0041,8e-04,0.0163,6,1,2,6,6,1,0.0846
"gpMOaEwrqz","2020","W","WBLMvYAQxe",119,-0.084,-0.0088,0.0054,-0.0353,-0.0615,-0.0608,17,5,11,42,36,1,-0.2504
"gpMOag9Dqz","2022","AM","EKXMeX3Q64",28,0.0023,-0.0032,-0.0144,-0.0102,-0.0132,-0.0143,6,0,2,6,7,0,-0.0386
"gpMOag9Dqz","2022","CM","EKXMeX3Q64",11,-0.0011,0,-0.0074,-0.0035,-0.005,-0.0029,0,0,0,1,0,0,-0.0125
"gpMOag9Dqz","2022","DM","EKXMeX3Q64",13,0.0143,4e-04,-0.0099,-0.0256,0.0148,-0.0024,2,1,0,4,4,0,0.0015
"gpMOag9Dqz","2022","ST","EKXMeX3Q64",901,-0.2216,-0.1218,-0.2343,0.1984,-0.8264,-0.371,120,16,26,137,172,15,-1.3424
"gpMOalwDqz","2017","AM","EKXMeX3Q64",7,0.0131,0.0548,-0.0032,-2e-04,-0.0041,-0.0036,1,2,1,1,2,0,0.06
"gpMOalwDqz","2017","CM","EKXMeX3Q64",1072,-0.1519,-0.0242,-0.1406,-0.2415,0.0214,0.081,146,34,104,447,360,14,-0.3152
"gpMOalwDqz","2017","DM","EKXMeX3Q64",1019,0.0206,0.0456,-0.121,-0.2306,0.0401,0.0597,171,18,103,568,456,11,-0.0646
"gpMOalwDqz","2018","CM","EKXMeX3Q64",193,-0.0108,0.0056,-0.0788,-0.1259,-0.0411,-0.0514,38,4,24,118,105,0,-0.2236
"gpMOalwDqz","2018","DM","EKXMeX3Q64",80,-0.024,0.0019,-0.0609,-0.0791,-0.0072,-0.0148,11,1,4,47,41,0,-0.1232
"gpMOalwDqz","2018","W","EKXMeX3Q64",112,-0.0458,-0.0113,-0.0792,0.0458,-0.0978,-0.0573,16,0,14,37,32,0,-0.1664
"gpMOaoG7qz","2014","AM","mvzqoLZQap",93,-0.0073,-0.0011,-0.0399,-0.0489,0.1595,0.1002,6,4,1,21,25,4,0.2024
"gpMOaoG7qz","2014","CB","mvzqoLZQap",49,0.0804,0.0055,-0.0316,-0.0414,0.0316,0.027,2,2,1,14,12,1,0.1031
"gpMOaoG7qz","2014","DM","mvzqoLZQap",23,-0.0028,0.001,-0.0112,-0.0208,0.1444,0.0507,0,0,1,4,4,1,0.1725
"gpMOaoG7qz","2014","FB","mvzqoLZQap",17,0.0165,0.0027,-0.0107,-0.1453,7e-04,-0.002,3,1,0,5,3,0,-0.1274
"gpMOaoG7qz","2014","ST","mvzqoLZQap",561,-0.2444,-0.0778,-0.0422,-0.4788,-0.0676,-0.1857,55,13,19,155,160,9,-1.0543
"gpMOaWD2qz","2018","CM","kRQand1MKZ",17,-0.0011,-0.0029,-0.0085,-0.0236,-0.0014,-0.0045,2,1,4,11,7,0,-0.0335
"gpMOaWD2qz","2018","DM","kRQand1MKZ",593,0.2171,0.0328,0.172,-0.4459,-0.1274,0.017,88,23,114,224,176,6,-0.3064
"gpMOaWD2qz","2018","FB","kRQand1MKZ",10,-8e-04,5e-04,0.0151,-0.0094,-0.0022,-0.0012,0,0,3,2,1,0,-0.0131
"gpMOaWD2qz","2018","W","kRQand1MKZ",18,-0.0369,-0.0045,0.0293,-0.0085,-0.0178,-0.0092,3,1,3,7,7,0,-0.0769
"gpMOel1Rqz","2022","FB","WBLMvYAQxe",714,-0.2496,0.0075,-0.0334,0.0243,-0.0379,-0.0056,90,9,87,362,263,4,-0.2613
"gpMOJRRQzy","2018","CM","APk5LGOMOW",2785,1.4267,0.2875,-0.2663,0.0472,0.2825,0.828,822,85,252,1810,1548,76,2.8719
"gpMOJRRQzy","2018","DM","APk5LGOMOW",196,0.0403,0.2868,0.0851,0.1728,0.0286,0.0421,69,6,21,169,137,3,0.5706
"gpMOJRRQzy","2018","W","APk5LGOMOW",96,0.1036,0.0328,0.006,-0.4516,0.1185,-0.032,36,1,7,45,46,2,-0.2287
"gpMOJRRQzy","2019","CM","APk5LGOMOW",1902,0.08,0.3136,-0.3674,-0.175,0.9698,0.4043,518,49,177,1204,1030,43,1.5927
"gpMOJRRQzy","2019","DM","APk5LGOMOW",395,-0.0157,0.0237,-0.1072,0.0737,0.0134,0.0997,122,4,30,274,232,12,0.1948
"gpMOJRRQzy","2019","W","APk5LGOMOW",679,-0.1097,0.2783975241,-0.4141,-0.0614,-0.1184,0.0261,193,28,42,400,370,18,0.0149975241
"gpMOJRRQzy","2020","AM","APk5LGOMOW",255,-0.0885,-0.0322,-0.0909,-0.0815,0.1417,0.0269,42,8,11,130,126,8,-0.0336
"gpMOJRRQzy","2020","CM","APk5LGOMOW",599,-0.2822,-0.0107,-0.1,0.6229,-0.1463,-0.0419,147,15,52,435,386,7,0.1418
"gpMOJRRQzy","2020","DM","APk5LGOMOW",199,-0.0634,0.024,0.013,-0.0671,0.0079,-0.0365,47,3,16,122,106,2,-0.1351
"gpMOJRRQzy","2020","ST","APk5LGOMOW",101,0.0641,-0.0238,0.026,0.0192,-0.1622,0.0024,28,2,7,41,44,2,-0.1003
"gpMOk9rMzy","2013","AM","EKXMeX3Q64",192,0.1373,-0.0186,0.0154,-0.167,-0.111,-0.0361,43,5,9,70,61,4,-0.1954
"gpMOk9rMzy","2013","CM","EKXMeX3Q64",444,0.1436,0.056,-0.1469,-0.1559,0.1275,-0.0013,87,14,39,212,157,7,0.1699
"gpMOk9rMzy","2013","ST","EKXMeX3Q64",431,0.4204,-0.0703,-0.0934,-0.0077,-0.2562,-0.0475,87,22,26,175,155,13,0.0387
"gpMOk9rMzy","2013","W","EKXMeX3Q64",808,-0.0188,-0.0155,-0.1942,-0.3418,0.073,-0.1079,123,23,65,350,287,16,-0.411
"gpMOk9rMzy","2014","FB","EKXMeX3Q64",33,0.0101,-0.0011,-0.0321,0.027,-7e-04,-0.0038,6,1,3,12,8,0,0.0315
"gpMOk9rMzy","2014","ST","EKXMeX3Q64",49,0,-0.0093,-0.0099,0.1387,-0.0741,-0.0369,6,2,1,16,12,0,0.0184
"gpMOk9rMzy","2014","W","EKXMeX3Q64",368,-0.1837,0.0434,0.0152,-0.2313,0.4578,0.0694,63,10,39,134,108,9,0.1556
"gpMOk9rMzy","2015","CM","EKXMeX3Q64",20,-0.0264,0,-0.0115,0.0076,0.02,0.0093,2,0,2,5,5,1,0.0105
"gpMOk9rMzy","2015","ST","EKXMeX3Q64",694,0.1716,-0.0105,-0.0898,0.107,-0.1883,0.076,122,18,28,248,252,20,0.1558
"gpMOk9rMzy","2015","W","EKXMeX3Q64",994,0.3937,-0.0222,-0.0278,-0.3679,0.0453,-0.1395,148,33,90,369,309,15,-0.0906000000000002
"gpMOk9rMzy","2016","W","9z5k7Yg5A3",2801,-0.1425,0.4996,-0.5603,0.2561,1.0761,0.593,443,53,142,984,882,70,2.2823
"gpMOk9rMzy","2017","W","9z5k7Yg5A3",2377,-0.3943,0.1043,-0.7559,-0.0878,0.794,-0.3707,367,70,160,898,826,43,0.0455
"gpMOk9rMzy","2018","CB","kaDQ0wRqEv",39,-0.0106,0.0016,-0.0307,-0.0235,0.2169,0.0085,2,1,1,13,9,1,0.1929
"gpMOk9rMzy","2018","FB","kaDQ0wRqEv",602,-0.1941,0.1171,0.1707,-0.2367,0.3849,0.1015,80,12,53,296,237,8,0.1727
"gpMOk9rMzy","2018","ST","kaDQ0wRqEv",117,0.1142,-0.0069,0.0733,0.1299,0.1922,0.0434,17,4,11,42,42,3,0.4728
"gpMOk9rMzy","2018","W","kaDQ0wRqEv",855,-0.1738,-0.0658,-0.1039,0.0654,0.0511,-0.0633,134,29,70,378,327,14,-0.1864
"gpMOk9rMzy","2019","CM","kaDQ0wRqEv",19,0.1521,8.6633e-06,0.0268,0.0237,0.2324,0.0508,3,0,3,2,2,1,0.4590086633
"gpMOk9rMzy","2019","ST","kaDQ0wRqEv",128,-0.0179,-0.0277,-0.0552,0.0321,-0.0323,-0.022,8,2,6,24,23,4,-0.0678
"gpMOk9rMzy","2019","W","kaDQ0wRqEv",651,-0.2525,-0.0271,-0.119,0.0955,0.6367,-0.0057,96,9,30,267,270,13,0.4469
"gpMOLml5zy","2017","AM","X0Oq66zq6D",379,-0.2035,-0.0299,-0.0609,-0.0196,-0.0966,-0.1102,91,14,31,263,235,6,-0.4598
"gpMOLml5zy","2017","CM","X0Oq66zq6D",322,-0.0642,0.0141,-0.086,0.2099,0.1513,0.0671,76,13,43,237,206,7,0.3782
"gpMOLml5zy","2017","DM","X0Oq66zq6D",1436,-0.0569,0.0654,0.0438,1.201,0.0785,-0.1475,356,41,184,1292,1077,12,1.1405
"gpMOLml5zy","2017","W","X0Oq66zq6D",22,-0.0264,0.0081,0.0032,-0.036,-0.0116,-0.0113,6,2,1,6,8,0,-0.0772
"gpMOLml5zy","2018","AM","X0Oq66zq6D",351,-0.0478,0.0492,-0.0945,0.1159,-0.1501,-0.064,67,12,32,234,205,5,-0.0968
"gpMOLml5zy","2018","CB","X0Oq66zq6D",1353,0.0968,-0.0683,0.3765,0.6745,-0.0167,0.1017,260,29,224,925,700,11,0.788
"gpMOLml5zy","2018","CM","X0Oq66zq6D",662,-0.256,0.0335,0.5088,0.104,-0.0075,-0.1094,129,19,57,449,388,3,-0.2354
"gpMOLml5zy","2018","DM","X0Oq66zq6D",576,0.0574,-0.0182,0.2636,0.4233,0.0552,-0.0475,148,18,80,465,394,5,0.4702
"gpMOLml5zy","2019","CB","X0Oq66zq6D",2729,0.7049028888,0.0212,0.37,1.0362,-0.1667,0.0614,507,57,425,1731,1313,21,1.6570028888
"gpMOLml5zy","2019","DM","X0Oq66zq6D",196,0.0871,-0.0117,0.2118,-0.0141,-0.027,0.025,35,5,32,163,133,3,0.0593
"gpMOmoOqzy","2013","CM","kaDQ0wRqEv",3125,1.0132,0.2083,-0.3449,1.0226,0.6549,0.1618,690,133,500,1848,1466,50,3.0608
"gpMOmoOqzy","2013","W","kaDQ0wRqEv",170,-0.0287,-0.0252,-0.0808,0.1413,-0.0503,-0.0233,47,9,20,78,80,4,0.0138
"gpMOmoOqzy","2014","AM","kaDQ0wRqEv",20,-0.0073,-0.0067,0.0721,-0.0028,-0.0215,-0.0102,8,1,7,16,15,0,-0.0485
"gpMOmoOqzy","2014","CM","kaDQ0wRqEv",2746,1.18330093401,0.1792,0.6155,0.2436,0.1081,0.1419,612,109,422,1755,1473,42,1.85610093401
"gpMOmoOqzy","2014","DM","kaDQ0wRqEv",99,0.025,0.0159,0.0259,0.2522,0.008,0.0035,19,8,22,55,45,1,0.3046
"gpMOmoOqzy","2015","AM","pzeQZ6xQKw",416,-0.0558,-0.0084,0.2207,-0.1015,0.107,0.0186,71,16,35,183,151,10,-0.0401
"gpMOmoOqzy","2015","CM","pzeQZ6xQKw",566,0.0709,0.0013,-0.1622,-0.1114,-0.0757,0.0692,75,13,66,252,187,7,-0.0457
"gpMOmoOqzy","2015","DM","pzeQZ6xQKw",1041,-0.1043,0.2608,0.0223,-0.1692,-0.0861,-0.1068,185,35,187,556,398,3,-0.2056
"gpMOmoOqzy","2016","CM","EKXMeX3Q64",1180,-0.2772,0.1959,0.053,0.6512,-0.1038,-0.1136,251,71,195,717,488,8,0.3525
"gpMOmoOqzy","2016","DM","EKXMeX3Q64",1193,0.0816,-0.3452,0.2609,0.2707,-0.1147,0.0497,282,55,220,671,496,14,-0.0579
"gpMOmoOqzy","2016","FB","EKXMeX3Q64",48,0.0321,0.0018,-0.0113,0.0457,0.0155,-0.0056,14,5,15,32,23,0,0.0895
"gpMOmoOqzy","2016","W","EKXMeX3Q64",33,-0.0053,-0.0027,-0.0889,0.001,-0.0291,-0.0169,2,1,13,12,6,0,-0.053
"gpMOmoOqzy","2017","CM","EKXMeX3Q64",222,0.0657,-0.0015,0.0509,-0.0118,-0.0479,-0.0568,36,11,28,96,69,2,-0.0523
"gpMOmoOqzy","2017","DM","EKXMeX3Q64",1769,-0.3973,0.0526,0.7566,0.3342,-0.136,-0.2233,369,73,357,940,683,7,-0.3698
"gpMOo1PRMz","2021","CB","kRQabn8MKZ",404,-0.2362,0.0343,-0.2028,-0.1546,-0.058,0.0482,46,3,56,179,140,2,-0.3663
"gpMOo1PRMz","2021","FB","kRQabn8MKZ",85,-0.1268,0.0036,-0.0251,-0.0047,0.0034,-0.0098,12,1,12,47,33,0,-0.1343
"gpMOoa2RMz","2022","W","a2lqR4JMr0",33,0.0188,6e-04,-8e-04,0.0065,-0.0264,-0.0169,8,1,5,24,20,0,-0.0174
"gpMOoayMzy","2018","AM","kaDQ0wRqEv",23,0.0062,-7e-04,7e-04,-0.0236,0.2317,0.0545,3,2,1,7,8,2,0.2681
"gpMOoayMzy","2018","ST","kaDQ0wRqEv",2310,-0.1096,0.3323,0.9018,1.4396,1.4509,0.995,368,69,104,954,955,114,4.1082
"gpMOoayMzy","2019","ST","kaDQ0wRqEv",3055,0.5935,0.9193,0.2237,1.1834,5.3984,1.993,381,79,93,1104,1128,159,10.0876
"gpMOoLXyMz","2022","DM","kRQand1MKZ",26,-0.0111,0.0028,-0.0198,0.0037,0.0017,-0.0048,4,1,0,2,3,0,-0.0077
"gpMOoLXyMz","2022","ST","kRQand1MKZ",215,-0.208,-0.0488,0.0068,-0.2026,0.2344,-0.0264,28,12,9,38,44,5,-0.2514
"gpMOoLXyMz","2022","W","kRQand1MKZ",387,-0.5257,-0.0411,-0.0249,-0.4127,0.1178,-0.1589,55,9,27,82,90,3,-1.0206
"gpMOoN8OMz","2022","DM","jYQJ8EW5GR",31,-0.0538,-0.0182,-0.041,-0.067,0.0297,0.0252,5,1,2,7,9,1,-0.0841
"gpMOoN8OMz","2022","W","jYQJ8EW5GR",137,-0.1173,0.2219,-0.0196,-0.0534,0.0962,-0.0455,25,5,7,48,53,2,0.1019
"gpMOoOjEMz","2019","AM","Vj58weDM8n",5,-7e-04,-6e-04,-0.0024,-0.0018,-0.005,-0.0025,0,0,0,0,0,0,-0.0106
"gpMOoOjEMz","2019","W","Vj58weDM8n",10,-0.002,-0.001,-0.01,0.0078,-0.011,-0.0051,0,0,2,1,1,0,-0.0113
"gpMOoOjEMz","2022","CB","Vj58weDM8n",134,-0.0144,0.0208,0.0896,-0.0103,-0.0302,-0.015,12,2,23,48,37,0,-0.0491
"gpMOoOjEMz","2022","CM","Vj58weDM8n",71,0.0058,1e-04,-0.0427,0.0174,-0.031,-0.0189,10,0,8,35,26,0,-0.0266
"gpMOoOjEMz","2022","DM","Vj58weDM8n",795,-0.1204,0.0607,0.2375,-0.4456,-0.1741,-0.129,80,18,92,327,259,1,-0.8084
"gpMOoOjnMz","2022","CB","Vj58weDM8n",13,-0.0132,0.0014,-0.01,0.0188,-0.0026,0.0139,4,0,0,11,8,1,0.0183
"gpMOoOpOMz","2020","CM","eVq3ya6MWO",252,-0.0991,-0.0114938119,-0.0296,-0.3156,-0.0327,-0.0363,41,9,33,163,129,2,-0.4951938119
"gpMOoOpOMz","2020","DM","eVq3ya6MWO",37,-0.0853,0.0043,7e-04,-0.0733,0.016,0.0079,13,1,6,23,22,1,-0.1304
"gpMOoOpOMz","2021","AM","eVq3ya6MWO",217,-0.0843,-0.0269,0.0145,0.3862,-0.0914,-0.1081,31,10,14,89,80,2,0.0755
"gpMOoOpOMz","2021","CM","eVq3ya6MWO",138,-0.0558,-0.0056,0.0021973168,0.0896,0.0726,-0.001,33,5,23,96,83,2,0.0998
"gpMOoOpOMz","2021","DM","eVq3ya6MWO",117,0.0414,0.021,-0.1839,0.1508,0.0612,0.0243,16,6,9,58,47,1,0.2987
"gpMOoOpOMz","2021","ST","eVq3ya6MWO",36,-0.0362,0.0056,0.0098,0.0771,-0.0528,-0.0092,7,2,3,14,10,1,-0.0155
"gpMOoOpOMz","2021","W","eVq3ya6MWO",44,-0.0548,-0.0082,-0.0203,-0.0274,-0.0087,-0.0225,6,4,1,20,16,0,-0.1216
"gpMOoOpOMz","2022","AM","zeQZkL1MKw",711,-0.405,-0.1041,-0.0529,-0.2834,-0.3179,-0.159,128,30,37,287,295,8,-1.2694
"gpMOoOpOMz","2022","CM","zeQZkL1MKw",599,-0.0919,-0.0502,0.294,0.0131,0.2819,-0.0274,97,17,50,326,295,5,0.1255
"gpMOoOpOMz","2022","DM","zeQZkL1MKw",72,-0.0356,0.0119,0.0828,-0.0934,0.0706,0.0401,20,4,11,50,46,2,-0.00639999999999999
"gpMOoOpOMz","2022","ST","zeQZkL1MKw",75,-0.0776,-0.012,0.0058,-0.0447,-0.1108,-0.0565,7,2,4,35,29,0,-0.3016
"gpMOoOpOMz","2022","W","zeQZkL1MKw",199,-0.1134,-0.025,-0.0291,0.0464,-0.1016,-0.102,31,12,12,91,91,0,-0.2956
"gpMOorbDMz","2022","CB","KAqBN0Vqbg",1577,0.1513,-0.5288,-0.0268,-0.2277,0.7951,0.3191,179,31,261,810,632,13,0.509
"gpMOorbDMz","2022","FB","KAqBN0Vqbg",27,-0.0019,0.0014,-0.0062,0.0208,-0.0051,0.036,1,0,3,13,9,1,0.0512
"gpMOpB15zy","2017","ST","lgpMOvnQzy",2792,-0.9125,0.2942,0.7816,0.611,0.7308,0.3332,330,92,161,689,704,93,1.0567
"gpMOpB15zy","2017","W","lgpMOvnQzy",135,-0.0765,-0.0075,-0.0067,0.083,-0.047,-0.0524,16,6,8,28,27,1,-0.1004
"gpMOpB15zy","2019","AM","lgpMOvnQzy",482,0.0203,-0.0887,-0.0858,-0.2046,-0.2343,-0.0907,85,17,41,179,143,13,-0.598
"gpMOpB15zy","2019","ST","lgpMOvnQzy",1770,-0.6492,-0.0789,-0.2944,0.5041,-0.681,-0.1915,229,63,97,514,491,47,-1.0965
"gpMOpB15zy","2019","W","lgpMOvnQzy",31,0.0073,-0.0065,-0.0151,-0.0362,-0.0284,-0.0159,2,1,3,6,3,0,-0.0797
"gpMOpB15zy","2020","ST","lgpMOvnQzy",1149,0.1632,0.1197,0.1077,1.5495,-0.6182,-0.1498,210,51,77,517,500,31,1.0644
"gpMOpB15zy","2021","AM","jYQJ19EqGR",735,0.1103,-0.0298,0.0366,-0.2787,0.1516,0.2128,98,25,62,255,261,27,0.1662
"gpMOpB15zy","2021","CB","jYQJ19EqGR",24,0.0855,-0.001,-0.025,-0.0111,0.0066,-0.0027,8,1,3,6,7,0,0.0773
"gpMOpB15zy","2021","CM","jYQJ19EqGR",32,-0.0332,-2e-04,0.0082,0.029,0.0182,0.0105,7,3,5,11,15,1,0.0243
"gpMOpB15zy","2021","ST","jYQJ19EqGR",783,0.0506,-0.0672,0.1882,0.2653,0.2783,0.0457,117,26,46,280,303,28,0.5727
"gpMOpB15zy","2021","W","jYQJ19EqGR",117,-0.0832,-0.0012,0.0193,-0.0124,-0.0572,-0.0324,18,4,11,54,49,1,-0.1864
"gpMOpB15zy","2022","AM","jYQJ19EqGR",333,-0.1656,0.0304,-0.0534,-0.0622,-0.0942,0.0613,78,18,21,139,141,10,-0.2303
"gpMOpB15zy","2022","CM","jYQJ19EqGR",82,0.0827,0.246,-0.012,0.0858,0.1181,0.0539,15,9,3,25,30,2,0.5865
"gpMOpB15zy","2022","DM","jYQJ19EqGR",81,0.0582,0.018,-0.0269,0.0074,0.0693,0.0476,19,3,7,28,34,3,0.2005
"gpMOpB15zy","2022","ST","jYQJ19EqGR",892,-0.4884,0.22,0.1091,0.7394,-0.4655,-0.1692,129,38,42,229,259,28,-0.1637
"gpMOpB15zy","2022","W","jYQJ19EqGR",22,-0.0206,-0.0094,-0.013,-0.0024,-0.0156,-0.0112,5,2,1,11,11,0,-0.0592
"gpMOR92Qzy","2013","CM","mvzqoLZQap",473,-0.0187,-0.0178,0.1588,-0.0221,-0.1344,-0.1151,47,15,93,289,215,3,-0.3081
"gpMOR92Qzy","2013","DM","mvzqoLZQap",97,-0.0119,0.002,-0.0043,-0.0187,0.039,0.0236,8,3,18,40,31,2,0.034
"gpMOR92Qzy","2013","FB","mvzqoLZQap",1042,-0.1192,0.0371,-0.987,0.2008,0.0156,-0.095,69,44,210,526,325,7,0.0393
"gpMOR92Qzy","2014","DM","mvzqoLZQap",314,0.0242,0.224,-0.1066,0.0203,0.0799,0.0454,34,18,56,200,161,5,0.3938
"gpMOV7DQzy","2014","CB","mvzqoLZQap",3019,-0.2701,0.4726,1.5021,0.6046,-0.2549,-0.2789,384,30,591,1514,1085,5,0.2733
"gpMOV7DQzy","2014","FB","mvzqoLZQap",200,0.0912,0.0239,0.1758,0.2255,0.019,-0.0231,35,3,24,128,87,0,0.3365
"gpMOV7DQzy","2015","CB","mvzqoLZQap",3641,0.00119999999999998,0.0531,1.9038,0.7613,-0.4119,-0.3449,437,32,643,1875,1357,3,0.0588
"gpMOV7DQzy","2016","CB","mvzqoLZQap",3257,0.0442,0.3402,0.0088,0.7922,-0.7141,-0.3653,482,29,383,1744,1272,0,0.0972
"gpMOV7DQzy","2017","CB","KAqBN0Vqbg",3193,0.3393,0.2185,-0.1784,0.2429,-0.7246,-0.3582,489,24,432,1887,1485,1,-0.2821
"gpMOV7DQzy","2018","CB","KAqBN0Vqbg",3679,0.3302,0.0927,1.7754,0.4201,-0.8165,-0.4125,513,31,550,1980,1530,0,-0.386
"gpMOV7DQzy","2019","CB","KAqBN0Vqbg",696,0.2239,0.0801,-0.0562,-0.0436,-0.129,-0.0299,151,5,92,473,384,1,0.1015
"gpMOV7DQzy","2019","FB","KAqBN0Vqbg",1064,-0.1305,-0.0037,-0.0268,0.0428,-0.0087,-0.0901,122,15,117,555,400,3,-0.1902
"gpMOW7DMzy","2013","CB","mvzqoLZQap",2856,0.1188,0.4239,0.3146,-0.4116,0.5533,0.1386,158,49,745,825,451,21,0.823
"gpMOW7DMzy","2014","CB","jYQJ19EqGR",3396,-0.0472,0.5701,0.291,-0.3904,0.2449,0.0293,181,62,756,979,579,16,0.4067
"gpMOW7DMzy","2015","CB","jYQJ19EqGR",3035,-0.0564,0.404,0.3692,-0.2906935508,0.0101,0.0158,173,60,553,1082,722,13,0.0828064492000001
"gpMOW7DMzy","2015","FB","jYQJ19EqGR",14,-0.0011,7e-04,-0.0088,0.0291,0.0159,-0.0016,0,0,0,4,4,0,0.043
