"player_id","player_name","birth_date","height_ft","height_in","nationality","weight_lb"
"4JMAoY8PqK","Christian Nydegger","2003-08-22",5,9,"USA",154
"4wM4JvpBqj","Christian Olivares","2002-02-04",6,4,"USA",194
"KXMeO4D6q6","Christian Ortíz","1992-08-20",5,7,"Argentina",154
"vzqoJaxJ5a","Christian Pinzon","1998-06-24",5,9,"Mexico",NA
"gOMn6n8XMw","Christian Ramirez","1991-04-04",6,2,"USA",187
"0x5gL0AZq7","Christian Rodriguez","1995-09-12",5,6,"USA",150
"jYQJzV4kQG","Christian Silva","1989-08-02",5,11,"USA",161
"NWMWlERz5l","Christian Sorto","2000-01-19",5,9,"USA",146
"NWMWVXeeQl","Christian Thierjung","1995-01-05",5,11,"USA",165
"315VPg0EQ9","Christian Torres","2004-04-15",5,10,"USA",141
"jYQJawDyqG","Christian Torres","1996-10-23",5,11,"Mexico",172
"xW5prondQg","Christian Volesky","1992-09-15",6,1,"USA",170
"7VqG3BP3qv","Christian Wood","1998-02-23",NA,NA,"USA",NA
"XVqKewG2M0","Christian Young","1996-12-09",6,0,"USA",159
"0Oq6lB9PM6","Christiano François","1993-07-17",5,7,"USA",141
"KPqjoKrBQ6","Christie Pearce","1975-06-24",5,6,"USA",NA
"ljqE2OzVQx","Christina Burkenroad","1993-07-12",5,10,"USA",NA
"vzqo7AR7qa","Christina Gibbons","1994-12-30",5,6,"USA",NA
"7vQ7Bdp8qD","Christine Creighton","1997-03-22",5,9,"USA",NA
"odMXRZOaqY","Christine Nairn","1990-09-25",5,6,"USA",146
"odMX8EJoMY","Christine Sinclair","1983-06-12",5,9,"Canada",148
"7VqGj8o35v","Christopher Bermudez","1999-06-11",5,10,"USA",150
"Oa5wV9KXM1","Christopher Christian","1989-03-27",6,1,"USA",174
"a35rBvZo5L","Christopher Cragwell","2001-06-26",6,0,"Panama",168
"7vQ7Bvx8qD","Christopher Garcia","2003-01-13",5,6,"USA",135
"gpMOa0y1qz","Christopher Gloster","2000-07-28",NA,NA,"USA",NA
"aDQ0PDjvQE","Christopher Grey","1999-09-17",5,8,"USA",150
"ljqEJ1VoQx","Christopher Heckenberg","1998-08-15",6,0,"USA",154
"aDQ0NNWE5E","Christopher Hegardt","2002-01-06",5,9,"USA",141
"0x5g2gY7M7","Christopher Hellmann","1992-10-16",6,0,"Germany",181
"9z5k7jwP5A","Christopher Hill","1994-03-11",6,0,"USA",179
"2vQ14Bylqr","Christopher Jaime","2004-03-20",NA,NA,"USA",NA
"kRQaerNYQK","Christopher Lee","2001-08-14",NA,NA,"Canada",NA
"Xj5YLGKxMb","Christopher McVey","1997-04-12",6,4,"Sweden",176
"9vQ24J2Y5K","Christopher Morrish","1997-11-18",6,2,"USA",194
"315VXpoXQ9","Christopher Osei-Wusu","1995-12-26",6,0,"USA",165
"EGMPR980qa","Christopher Pearson","2003-01-21",NA,NA,"Jamaica",NA
"gOMnR0w8Mw","Christopher Wehan","1994-01-29",5,9,"USA",141
"zeQZ7zzzMK","Christopher Wingate","1994-07-03",5,10,"Norway",165
"7vQ7B1WYqD","Ciaran Dalton","2004-01-21",6,1,"USA",168
"N6MmnjP5EG","Ciarán Kilduff","1988-09-29",6,4,"Republic of Ireland",179
"0Oq633KAQ6","Ciaran Winters","2001-05-29",6,0,"USA",165
"4wM4ZnXgqj","Claire Emslie","1994-03-08",5,7,"Scotland",NA
"KPqj7WvEQ6","Claire Falknor","1993-05-12",5,4,"USA",146
"gjMNR1gvMK","Claire Lavogez","1994-06-18",5,8,"France",139
"a35rKl1bqL","Claire Winter",NA,NA,NA,"USA",NA
"KAqBjk9Vqb","Clare Polkinghorne","1989-02-01",5,7,"Australia",148
"Vj580vE58n","Clarence Goodson","1982-05-17",6,4,"USA",181
"aDQ0PPgWQE","Clarisse Le Bihan","1994-12-14",5,8,"France",NA
"9YqdnlmMvJ","Claude Dielna","1987-12-14",6,0,"France",190
"p6qbooA6Q0","Claudia Dickey","2000-01-06",NA,NA,"USA",NA
"7vQ7RPYqD1","Claudio Bieler","1984-03-01",5,11,"Argentina",172
"odMXRLKWqY","Claudio Bravo","1997-03-13",5,7,"Argentina",152
"eV5D09JO5K","Claudio Muñoz","1984-12-02",5,11,"Chile",183
"wvq9XOVB5W","Claudio Repetto","1997-02-02",6,3,"Italy",185
"wvq93Dw1MW","Clay Dimick","1994-12-07",5,1,"USA",161
"9YqdoZV95v","Clayton Adams","1995-01-15",5,6,"USA",154
"a35rrkme5L","Clément Bayiha","1999-03-08",5,8,"Canada",154
"KXMeOde6q6","Clément Diop","1993-10-13",6,1,"Senegal",165
"Pk5Lg4yGMO","Clement Simonin","1991-01-07",6,1,"France",NA
"KXMexaXQ64","Clint Dempsey","1983-03-09",6,1,"USA",172
"XVqKYJDBM0","Clint Irwin","1989-04-01",6,3,"USA",196
"9vQ2XzY5K6","Clyde Simms","1982-08-21",5,10,"USA",168
"4wM4aeEB5j","Coady Andrews","1989-01-31",6,2,"USA",194
"aDQ0Pg6GQE","Coby Atkinson","2000-05-21",5,10,"Jamaica",163
"9Yqdo8x95v","Coby Jones","2003-08-15",NA,NA,"USA",NA
"a35rKneLqL","CoCo Goodson","1990-06-19",NA,NA,"USA",NA
"0Oq63DL6Q6","Cody Baker","2004-01-07",5,10,"USA",154
"4wM42eXAqj","Cody Cropper","1993-02-16",6,3,"USA",201
"e7MzJJBJMr","Cody Lang","1993-08-23",6,4,"USA",174
"a35rlGDeQL","Cody Laurendi","1988-08-15",6,3,"USA",212
"gpMOzE9lQz","Cody Mizell","1991-09-30",6,1,"USA",185
"0x5gWNgb57","Cohen Park","2005-10-02",NA,NA,"USA",NA
"315VPlRYQ9","Colby Quinones","2003-04-14",5,7,"USA",135
"4wM4EBLg5j","Cole Aman","2006-06-05",NA,NA,"USA",NA
"jYQJB7wVQG","Cole Bassett","2001-07-28",5,11,"USA",150
"gpMOoPe7Mz","Cole Cruthers","2003-12-11",NA,NA,"USA",NA
"gjMNjxD4MK","Cole Dewhurst","2003-06-23",6,2,"USA",157
"BLMvlkWlqx","Cole Grossman","1989-04-10",6,0,"USA",181
"EGMPZoRyqa","Cole Kulhanek","2004-01-27",6,1,"USA",181
"2vQ1dpZlqr","Cole McLagan","1997-08-11",6,0,"USA",170
"315VX0x7Q9","Cole Missimo","1993-02-15",NA,NA,"USA",NA
"7VqG0xmYQv","Cole Mrowka","2006-04-06",NA,NA,"USA",NA
"Xj5Y8rnlMb","Cole Seiler","1994-02-05",6,1,"USA",181
"aDQ0NN635E","Cole Turner","2001-07-07",6,2,"USA",181
"7vQ7BBLYqD","Coleman Gannon","2002-11-21",5,6,"USA",146
"gpMOoD77Mz","Colette Smith",NA,NA,NA,"USA",NA
"Xj5Y6knwqb","Colin Bonner","1994-05-01",6,5,"USA",216
"2lqRNNLqr0","Colin Clark","1984-04-11",6,0,"USA",176
"gOMn6nJxMw","Colin Falvey","1985-06-20",6,1,"Republic of Ireland",185
"BLMv7nN35x","Colin Miller","1996-10-25",6,3,"USA",194
"Oa5wYGjAQ1","Colin Mitchell","1990-10-18",6,0,"USA",168
"jYQJawgVqG","Colin Shutler","1998-08-02",6,1,"USA",185
"KXMe8zgvQ6","Colin Stripling","1994-10-27",6,2,"USA",174
"9vQ2kxaMK6","Collen Warner","1988-06-24",5,10,"USA",179
"XVqKWl9Oq0","Collin Fernandez","1997-02-13",5,8,"USA",141
"e7Mz9kAeQr","Collin Martin","1994-11-09",5,11,"USA",152
"NWMWlAzE5l","Collin McCamy","2003-05-16",6,2,"USA",170
"zeQZXlXx5K","Collin Smith","2003-12-04",5,11,"USA",161
"OlMlnxNgqL","Collin Verfurth","1996-08-03",6,4,"USA",194
"ljqEVpmoQx","Colton Haskin","1996-05-04",5,11,"USA",168
"gpMOavEDqz","Colton Storm","1994-07-06",NA,NA,"USA",NA
"p6qbevKw50","Conner Bevans","1994-11-22",6,0,"USA",174
"eV5DzmKnQK","Conner Maurer","2002-02-02",6,0,"USA",168
"KPqj7zWYQ6","Conner Rezende","1993-01-21",5,7,"USA",NA
"N6Mm7OpxqE","Connor Brandt","1992-09-15",6,1,"USA",157
"Oa5wALDjQ1","Connor Drought","2001-06-14",5,6,"USA",146
"kRQaerojQK","Connor Glennon","1999-06-28",5,7,"Canada",159
"jYQJad4GqG","Connor Gordon","1996-09-11",6,1,"USA",174
"gjMNvVKDMK","Connor Hallisey","1993-02-09",5,10,"USA",154
"2lqRRYpJqr","Connor Lade","1989-11-16",5,6,"USA",146
"9Yqd67xjMv","Connor Maloney","1995-05-18",5,6,"USA",146
"kRQaodpm5K","Connor Miller","2004-11-30",NA,NA,"USA",NA
"NPqxndaGM9","Connor Presley","1998-07-04",5,11,"USA",161
"0Oq6L7PgM6","Connor Rutz","1997-04-09",6,1,"USA",159
"KXMekY1Xq6","Connor Sparrow","1994-05-10",6,2,"USA",181
"KXMe86nxQ6","Connor Stanley","2001-12-30",5,9,"England",146
"9YqdklGO5v","Connor Tobin","1987-02-11",6,1,"USA",179
"4wM42bZNqj","Conor Agnew","1994-04-13",NA,NA,"USA",NA
"N6MmoVwqEG","Conor Casey","1981-07-25",6,1,"USA",192
"KAqB964m5b","Conor Donovan","1996-01-08",6,2,"USA",176
"315VPvYXQ9","Conor Dowler","2001-09-21",6,0,"Argentina",174
"eV5D0meR5K","Conor Doyle","1991-10-13",6,1,"USA",176
"xW5py2oYqg","Conor McGlynn","1998-11-20",6,4,"USA",183
"EGMPlYGxMa","Conor O'Brien","1988-10-20",5,10,"USA",152
"KAqBjNRJqb","Conor Shanosky","1991-12-13",6,4,"USA",185
"ljqEL7lE5x","Conrad Lee","2002-05-07",6,4,"USA",187
"jYQJvxWQGR","Corben Bone","1988-09-16",5,9,"USA",154
"gpMOz8d1Qz","Cordell Cato","1992-07-15",5,9,"Trinidad & Tobago",152
"kRQabYwjMK","Corentin Jean","1995-07-15",5,7,"France",143
"gOMnB3AMwN","Corey Ashe","1986-03-14",5,7,"USA",154
"a35rK94AqL","Corey Baird","1996-01-30",5,10,"USA",161
"XVqKYeYwM0","Corey Hertzog","1990-08-01",6,0,"USA",174
"N6Mm7zBeqE","Corey Whelan","1997-12-10",6,1,"Republic of Ireland",183
"raMyAZxRMd","Cory Brown","1996-04-03",5,9,"New Zealand",187
"OlMl9jG05L","Cory Burke","1991-12-28",6,4,"Jamaica",181
"aDQ0aX6PME","Cory Miller","1988-07-22",6,2,"USA",NA
"9z5k33xJ5A","Cosette Morche","1997-06-09",NA,NA,"USA",NA
"315VX1nEQ9","Courtney Niemiec","1992-04-13",NA,NA,"USA",NA
"NWMWV0NYQl","Courtney Petersen","1997-10-28",NA,NA,"USA",NA
"p6qbOv36Q0","Courtney Raetzman","1994-04-09",NA,NA,"USA",NA
"jYQJzwkVQG","Coy Craft","1997-05-23",6,2,"USA",176
"eVq3Ven5WO","Craig Henderson","1987-06-24",5,9,"New Zealand",154
"raMyZJDe5d","Craig McCall","1996-07-19",5,6,"Scotland",154
"7vQ73mEYQD","Cristhian Altamirano","1989-11-26",5,9,"Honduras",141
"vzqo77Pkqa","Cristhian Machado","1990-06-20",5,8,"Bolivia",154
"ljqE2EWkQx","Cristhian Paredes","1998-05-18",6,0,"Paraguay",165
"Xj5Y8R7AMb","Cristian Arango","1995-03-09",5,10,"Colombia",154
"vzqor0wY5a","Cristian Bonilla","1993-06-02",6,2,"Colombia",185
"KXMe8P1rQ6","Cristian Calix","1999-09-09",5,5,"Honduras",137
"eVq3xXDDQW","Cristian Cásseres Jr","2000-01-20",5,9,"Venezuela",150
"2lqRkrwxQr","Cristian Colmán","1994-02-26",6,1,"Paraguay",187
"7vQ7rvNDqD","Cristian Dájome","1994-01-03",5,8,"Colombia",154
"gOMnlJXJqw","Cristian Escribano","2002-03-27",5,8,"USA",135
"2lqRkZXDQr","Cristian Espinoza","1995-04-03",5,7,"Argentina",148
"jYQJzo8ZQG","Cristián Gutiérrez","1997-02-18",5,11,"Chile",150
"aDQ0aJ8WME","Cristian Higuita","1994-01-12",5,9,"Colombia",159
"eV5D0LeA5K","Cristian Lobato","1989-03-07",5,11,"Spain",161
"e7MzXXKqr0","Cristián Maidana","1987-01-24",5,11,"Argentina",165
"BLMvzjz3Mx","Cristian Martínez","1997-02-06",5,7,"Panama",174
"kRQa2mrkMK","Cristian Mata","1994-02-25",6,1,"USA",150
"vzqoJnaL5a","Cristian Nava","2003-09-02",5,3,"USA",126
"gjMNv01DMK","Cristian Novoa","1991-07-09",5,8,"Venezuela",157
"gpMOoLoDMz","Cristian Ojeda","1999-01-22",5,6,"Argentina",132
"315VPw6VQ9","Cristian Ortíz","1999-05-03",5,5,"Mexico",146
"KXMekz3Xq6","Cristian Parano","1999-08-16",NA,NA,"Argentina",NA
"eV5DL0OA5K","Cristian Pavón","1996-01-21",5,6,"Argentina",143
"XVqKYkd2M0","Cristian Penilla","1991-05-02",5,9,"Ecuador",165
"315VblG59x","Cristian Portilla","1988-08-28",5,11,"Spain",165
"2lqRkKX0Qr","Cristian Raudales","1989-10-03",NA,NA,"USA",NA
"raMyAZR2Md","Cristian Roldan","1995-06-03",5,8,"USA",165
"kRQabvJjMK","Cristian Techera","1992-05-31",5,2,"Uruguay",170
"9YqdkXVO5v","Cristian Tello","1991-08-11",5,10,"Spain",143
"2vQ1d80lqr","Cristian Torres-Gale","2005-03-22",NA,NA,"USA",NA
"p6qbgnWaQ0","Cristian Zaragoza","2003-05-24",5,11,"USA",170
"jYQJaJOEqG","Cristiano Bruletti","2004-08-02",NA,NA,"USA",NA
"315VeNE7M9","Cristiano Dias","1986-05-25",6,4,"Brazil",NA
"kRQaWA2b5K","Cruz Medina","2006-09-24",NA,NA,"USA",NA
"315VXRDbQ9","Crystal Dunn","1992-07-03",5,1,"USA",119
"eVq32V2v5W","Crystal Thomas","1994-01-18",5,4,"USA",NA
"7vQ7B1eLqD","Cullen Wilkerson","2004-09-07",5,10,"USA",146
"wvq9ej0aqW","Curtez Kellman","1998-03-06",6,0,"Guyana",159
"gpMOa78nqz","Curtis Anderson","2000-09-27",6,0,"England",181
"0x5gLaXrq7","Curtis De Leon","2003-09-08",5,8,"USA",146
"vzqod6okQa","Curtis Ofori","2005-11-20",5,7,"USA",128
"jYQJaJBdqG","Curtis Thorn","1995-09-02",NA,NA,"USA",NA
"Vj58YeaJq8","Cy Goddard","1997-04-02",5,10,"Japan",NA
"KXMekgE6q6","Cyle Larin","1995-04-17",6,2,"Canada",190
"KPqjoWZBQ6","Cyprian Hedrick","1989-10-06",6,0,"Cameroon",181
"gOMn2gYlMw","Cyrus Rad","1999-07-10",NA,NA,"USA",NA
"gpMOo9y1Mz","Cyrus Rollocks","1998-03-03",6,1,"Canada",176
"Oa5wAWmWQ1","D.J. Dean","1998-09-29",5,9,"USA",161
"odMXR02JqY","D.J. Taylor","1997-08-26",5,8,"USA",159
"zeQZXDkZ5K","D'Alessandro Herrera","2004-02-19",NA,NA,"USA",NA
"OlMlr8kPqL","Dagny Brynjarsdóttir","1991-08-10",5,5,"Iceland",NA
"N6MmEKxMEG","Dagoberto","1983-03-22",5,9,"Brazil",165
"KAqBNYm4qb","Dagoberto Romero","2004-06-18",6,0,"USA",179
"7VqGgAXqvW","Daigo Kobayashi","1983-02-19",5,10,"Japan",157
"KPqjodW4Q6","Dairon Asprilla","1992-05-25",5,10,"Colombia",154
"Vj58Wk2EM8","Dairon Reyes","2003-09-18",5,8,"USA",150
"xW5pxBnG5g","Dakota Barnathan","1994-11-09",6,2,"USA",165
"eVq3a0RVMW","Dallas Jaye","1993-06-19",6,0,"Guam",174
"2lqRjZpAqr","Dallas Odle","2001-08-05",6,1,"USA",165
"N6MmmovMEG","Dalton","1990-02-05",6,1,"Brazil",176
"zeQZXw3N5K","Dalton Pando","1996-03-04",5,9,"USA",170
"ljqELkGO5x","Daltyn Knutson","1997-03-01",6,2,"USA",194
"p6qbopjbQ0","Damani Holness","1995-09-04",5,7,"England",141
"KPqjwzYQ6v","DaMarcus Beasley","1982-05-24",5,8,"USA",146
"Vj58wkZ4M8","Damen Marcu","1999-02-18",6,0,"USA",170
"KAqBNbgAqb","Damia Viader I Masdeu","1998-02-19",5,9,"USA",159
"wvq9ejbBqW","Damian Gallegos","2002-12-14",5,8,"USA",150
"0Oq6w90XQ6","Damian German","1996-06-17",5,9,"USA",159
"jYQJaDwkqG","Damian Las","2002-04-11",6,0,"USA",161
"p6qboeJDQ0","Damian Rivera","2002-12-08",5,10,"USA",161
"gOMnlYPAqw","Damiano Pecile","2002-04-11",5,10,"Canada",161
"kRQao4pb5K","Damien Alguera","2004-02-11",NA,NA,"El Salvador",NA
"p6qb32XQ0G","Damien Perquis","1984-04-10",6,0,"Poland",163
"gOMn3Wx5wN","Damien Perrinelle","1983-09-12",6,1,"France",172
"4wM4JgmNqj","Damion Lewis","1995-01-03",6,5,"USA",179
"gpMOzy4nQz","Damion Lowe","1993-05-05",6,3,"USA",176
"KPqjnyNq6v","Damir Kreilach","1989-04-16",6,1,"Croatia",174
"0x5g2PAbM7","Dan Casey","1997-10-29",6,1,"Republic of Ireland",194
"jYQJnnVQGR","Dan Gargan","1982-12-14",5,11,"USA",176
"7vQ7rb2dqD","Dan Jackson","1993-10-24",5,11,"Costa Rica",174
"eV5DNdnQKn","Dan Kennedy","1982-07-22",6,1,"USA",201
"eV5D0n7O5K","Dan Metzger","1993-08-06",5,9,"USA",154
"4wM428Pkqj","Dan Trickett-Smith","1995-09-08",5,9,"England",143
"gpMOapl1qz","Dan Williams","1988-07-13",6,3,"USA",187
"gpMOooGEMz","Dane Jacomen","2001-02-25",6,4,"USA",190
"jYQJ1kXEqG","Dane Kelly","1991-02-09",5,11,"Jamaica",159
"KPqjbp2q6v","Dane Richards","1983-12-14",5,7,"Jamaica",154
"raMyDbBQd2","Daneil Cyrus","1990-12-15",6,3,"Trinidad & Tobago",152
"kRQa7Ro5KZ","Dani Fragoso","1982-03-31",5,8,"Spain",161
"raMyeZEOMd","Dani Rhodes",NA,NA,NA,"USA",NA
"zeQZ7Y8jMK","Dani Weatherholt","1994-03-17",5,8,"USA",NA
"NWMWlmjE5l","Danial Sebhatu","2005-03-25",NA,NA,"USA",NA
"XVqKWp8aq0","Danica Evans","1995-06-02",5,6,"USA",NA
"zeQZjOPjQK","Daniel Aguirre","1999-07-28",5,10,"USA",159
"7VqGmZz3Mv","Daniel Alexander Pedersen","1992-07-27",6,1,"Denmark",163
"KPqjXJnM6v","Daniel Antunez","1986-02-10",5,10,"USA",172
"0x5g2oLbM7","Daniel Barbir","1998-01-31",6,3,"USA",174
"jYQJzzlBQG","Daniel Barrow","1995-11-16",5,7,"Wales",146
"jYQJzoPWQG","Daniel Bedoya","1994-02-13",5,6,"USA",NA
"jYQJzyDdQG","Daniel Bloyou","2000-04-18",5,7,"Ghana",159
"a35ryjpGML","Daniel Bruce","1996-05-13",5,6,"England",150
"eVq3x19vQW","Daniel Crisostomo","1997-01-16",5,9,"USA",170
"0Oq63xXPQ6","Daniel Cruz","1990-01-03",5,6,"USA",165
"eVq3xx3VQW","Daniel Da Silva","1998-03-28",5,9,"Canada",161
"Oa5wdgDYq1","Daniel De Leon","2000-11-06",2,11,"USA",179
"jYQJanvVqG","Daniel Edelman","2003-04-28",5,8,"USA",135
"NWMWlBVj5l","Daniel Faundez","1993-02-02",6,2,"USA",190
"9z5kZ1lMA3","Daniel Fernandes","1983-09-25",6,4,"Portugal",207
"a35rKmNLqL","Daniel Finlayson","2001-01-19",6,3,"Scotland",185
"NWMWV2j7Ql","Daniel Fischer","1997-07-22",6,1,"Austria",174
"Pk5Le96PqO","Daniel Flores","2003-05-11",NA,NA,"USA",NA
"zeQZXpOg5K","Daniel Gagliardi","1997-01-21",6,0,"USA",183
"aDQ0N3EB5E","Daniel Garcia","2004-08-19",NA,NA,"USA",NA
"Xj5Y68Olqb","Daniel Gazdag","1996-03-02",5,10,"Hungary",168
"jYQJayWGqG","Daniel Gogarty","1996-12-07",6,2,"Canada",159
"KAqB9wmX5b","Daniel González","1992-07-12",6,0,"USA",170
"eVq3j0Y65W","Daniel Griffin","1998-07-14",5,9,"USA",159
"jYQJa0AkqG","Daniel Gutierrez","2004-05-16",5,5,"USA",126
"Xj5Y8dNEMb","Daniel Guzmán","1992-06-28",5,10,"Mexico",172
"wvq9pyB75W","Daniel Haber","1992-05-20",5,10,"Canada",170
"p6qboznDQ0","Daniel Jackson","1996-06-11",5,11,"USA",174
"Vj58B3lwQ8","Daniel Jackson","1989-07-10",6,1,"USA",168
"9z5k7XrJ5A","Daniel Johnson","1995-09-07",5,9,"USA",139
"9vQ227A7QK","Daniel Keller","1992-02-07",6,0,"USA",165
"ljqEVnKkQx","Daniel Kinumbe","1999-03-15",5,8,"Canada",139
"eVq3y3K6MW","Daniel Krueger","2006-01-04",NA,NA,"USA",NA
"9vQ22jRLQK","Daniel Lovitz","1991-08-27",5,10,"USA",172
"Pk5LgRALMO","Daniel Luis","1994-05-11",6,5,"Cuba",181
"Vj58BbrJQ8","Daniel Lynd","1994-03-04",6,4,"USA",194
"BLMv7jWR5x","Daniel Martin","2002-02-26",5,6,"Haiti",NA
"xW5pXx95g1","Daniel Mendes","1981-01-18",5,9,"Brazil",152
"2vQ1lKKqrA","Daniel Paladini","1984-11-11",5,9,"USA",165
"4JMAolz1qK","Daniel Pereira Gil","2000-07-14",5,9,"Venezuela",NA
"7VqG0EkYQv","Daniel Rios","2003-03-29",5,1,"USA",146
"9vQ22nALQK","Daniel Ríos","1995-02-22",6,1,"Mexico",185
"e7MzJ90PMr","Daniel Robles","2002-01-04",5,5,"USA",154
"7vQ7BBPLqD","Daniel Rosario","2002-04-10",6,0,"Puerto Rico",170
"Vj58WnRrM8","Daniel Rovira","1996-12-15",5,9,"Colombia",146
"gpMOxK15zy","Daniel Royer","1990-05-22",5,10,"Austria",161
"a35rKGpLqL","Dániel Sallói","1996-07-19",6,1,"Hungary",150
"4JMAoKO2qK","Daniel Samways","2004-01-18",NA,NA,"USA",NA
"e7MzJl0KMr","Daniel Scally","1999-12-20",NA,NA,"Scotland",NA
"raMyrL4O5d","Daniel Steedman","2000-01-31",5,10,"USA",150
"NPqxmgXkQ9","Daniel Steres","1990-11-11",6,0,"USA",172
"Vj58WYj8M8","Daniel Strachan","1999-02-18",NA,NA,"USA",NA
"7VqGG4jqvW","Daniel Szetela","1987-06-07",5,11,"USA",168
"eVq3xb9XQW","Daniel Trejo","1998-04-29",5,9,"USA",161
"Vj58JpmQ8n","Daniel Vega","1984-06-03",6,2,"Argentina",190
"eVq3x1KvQW","Daniel Vitiello","1996-03-06",6,2,"USA",185
"odMX8vzrMY","Daniel Withrow","1990-05-24",6,1,"USA",181
"ljqEWR4Mx0","Daniel Woolard","1984-05-22",5,10,"USA",157
"gjMNbgpMKp","Daniele Paponi","1988-04-16",5,10,"Italy",146
"Pk5LeBrPqO","Daniele Proch","1996-11-08",5,7,"Italy",139
"2lqRRG6xqr","Danielle Colaprico","1993-05-06",5,3,"USA",NA
"Pk5LgPYEMO","Danielle Schulmann","1989-12-22",5,9,"Israel",NA
"kRQa2dnkMK","Danilo Acosta","1997-11-17",5,11,"Honduras",170
"7VqGjxEz5v","Danilo Radjen","1994-06-22",6,2,"USA",NA
"KXMe4YxQ64","Danilo Silva","1986-11-24",6,1,"Brazil",181
"KXMeWpXq64","Danni Konig","1986-12-17",6,2,"Denmark",170
"0x5gPKZZq7","Danny Barrera","1990-01-08",5,10,"USA",150
"4JMAR995Kg","Danny Califf","1980-03-17",6,2,"USA",185
"vzqo4PJQap","Danny Cruz","1990-01-03",5,8,"USA",172
"raMyAWVkMd","Danny Deakin","1993-09-06",5,9,"England",154
"ljqEjmV4Qx","Danny DiPrima","1991-10-30",5,9,"USA",161
"OlMlxoPMLz","Danny Earls","1989-04-22",5,10,"Republic of Ireland",159
"0x5gPy4mq7","Danny Garcia","1993-10-14",5,4,"USA",146
"zeQZzPgQKw","Danny Hoesen","1991-01-15",6,1,"Netherlands",165
"xW5pkAYMg1","Danny Koevermans","1978-11-01",6,3,"Netherlands",176
"0Oq632k7Q6","Danny Leyva","2003-05-05",5,10,"USA",139
"0Oq6ENn256","Danny Musovski","1995-11-30",6,0,"USA",161
"2vQ1YBxQrA","Danny Mwanga","1991-07-17",6,2,"DR Congo",176
"jYQJnLkQGR","Danny O'Rourke","1983-05-31",6,0,"USA",165
"KAqB96zv5b","Danny Reynolds","1997-06-27",6,1,"England",183
"gpMOaalEqz","Danny Tenorio","1992-12-22",5,6,"Ecuador",154
"eVq3YXGMWO","Danny Wilson","1991-12-27",6,2,"Scotland",174
"KAqBk0oVQb","Dante Brigida","1999-01-03",NA,NA,"USA",NA
"wvq9gw33MW","Dante Campbell","1999-05-22",5,0,"Canada",161
"KPqjKWZYQ6","Dante Huckaby","2003-03-17",5,11,"USA",168
"jYQJ1kbkqG","Dante Marini","1992-07-21",5,6,"USA",146
"vzqoddvZQa","Dante Sealy","2003-04-17",5,11,"USA",161
"NPqxxxgmq9","Dantouma Toure","2004-06-12",5,8,"USA",148
"Xj5Y9pj05b","Daouda Amadou","2002-10-02",5,3,"Cameroon",NA
"wvq9g8gBMW","Daphne Corboz","1993-06-14",5,2,"France",NA
"2e7Mzo75r0","Darel Russell","1980-10-22",5,10,"England",163
"NWMWVXAeQl","Darian Jenkins","1995-01-05",5,10,"USA",NA
"eVq3x0BGQW","Darian McCauley","1997-06-04",6,4,"USA",214
"a35rLE4QL6","Darío Conca","1983-05-11",5,6,"Argentina",128
"Pk5LgpjZMO","Dario Conte","1997-11-02",5,8,"Canada",NA
"XVqKB1O501","Darío Cvitanich","1984-05-16",5,9,"Argentina",159
"vzqo7WjZqa","Dario Suárez","1992-08-08",5,9,"Cuba",159
"gjMNvnjDMK","Dario Zuparic","1992-05-03",6,2,"Croatia",187
"Xj5Y6zZEqb","Darius Lewis","1999-10-11",NA,NA,"USA",NA
"0x5gPZkwq7","Darius Madison","1994-05-31",5,7,"USA",165
"KAqBjp7Aqb","Dariusz Formella","1995-10-21",6,0,"Poland",179
"wvq9gm17MW","Darixon Vuelto","1998-01-15",5,9,"Honduras",170
"gjMNvjYvMK","Darlington Nagbe","1990-07-19",5,9,"Liberia",165
"KAqBN7p7qb","Darluis Paz","2002-03-26",5,9,"Venezuela",161
"gpMOzy8OQz","Darnell King","1990-09-23",5,9,"USA",174
"kRQaoox15K","Daron Iskenderian","2002-03-19",5,10,"USA",154
"gpMOz8onQz","Darren Mattocks","1990-09-02",6,0,"Jamaica",154
"xW5pLxJ5g1","Darren O'Dea","1987-02-04",6,1,"Republic of Ireland",181
"BLMv7DLA5x","Darren Yapi","2004-11-19",6,1,"USA",174
"zeQZ79GjMK","Darrin MacLeod","1994-03-04",6,3,"Canada",181
"xW5p4e95g1","Darrius Barnes","1986-12-24",6,1,"USA",176
"KXMe8JV1Q6","Darryl Longdon","2000-11-08",5,7,"USA",165
"0x5gPK4Xq7","Darwin Cerén","1989-12-31",5,10,"El Salvador",161
"NWMWV0DYQl","Darwin Espinal","1995-01-16",5,11,"Honduras",163
"0Oq6wl42Q6","Darwin Jones","1992-04-04",5,9,"USA",176
"p6qbov84Q0","Darwin Lom","1997-07-14",6,0,"Guatemala",183
"kRQao0D15K","Darwin Matheus","2001-04-09",5,5,"Venezuela",132
"KAqBrrVqbg","Darwin Quintero","1987-09-19",5,5,"Colombia",135
"KXMe8EW1Q6","Daryl Dike","2000-06-03",6,2,"USA",NA
"a35r1peML6","Daryl Fordyce","1987-01-02",6,1,"Northern Ireland",181
"9z5k71be5A","Dave Romney","1993-06-12",6,2,"USA",190
"7vQ7xm8YMD","Davi Alexandre","2007-02-03",NA,NA,"USA",NA
