"game_id","date","season_name"
"BLMvvOOOMx",2019-05-19,"2019"
"N6MmAaaZME",2019-05-19,"2019"
"p6qbZ11Bq0",2019-05-19,"2019"
"kRQaV88oMK",2019-05-19,"2019"
"XVqKlvvOQ0",2019-05-20,"2019"
"XVqKlvOOQ0",2019-05-23,"2019"
"N6MmAaLZME",2019-05-24,"2019"
"Xj5YDY3AMb",2019-05-25,"2019"
"p6qbZ1xBq0",2019-05-25,"2019"
"KAqB2zn4qb",2019-05-25,"2019"
"gpMO2X3EQz",2019-05-25,"2019"
"0Oq61Y4A56",2019-05-25,"2019"
"7VqGa1W6Mv",2019-05-25,"2019"
"gOMnKJyX5w",2019-05-25,"2019"
"0x5gVb0ZM7",2019-05-26,"2019"
"NWMWDWJK5l",2019-05-26,"2019"
"vzqobwLk5a",2019-05-26,"2019"
"2lqRYXg05r",2019-05-26,"2019"
"jYQJdX6y5G",2019-05-29,"2019"
"KAqB2znJqb",2019-05-29,"2019"
"Oa5wvDxjM1",2019-05-30,"2019"
"NWMWDWJ75l",2019-05-30,"2019"
"eVq31ZX6MW",2019-05-30,"2019"
"0x5gVb0rM7",2019-06-01,"2019"
"wvq9YEJZqW",2019-06-01,"2019"
"7VqGa1WeMv",2019-06-01,"2019"
"9z5k0dAlqA",2019-06-01,"2019"
"gpMO2X3nQz",2019-06-01,"2019"
"315VjBn659",2019-06-02,"2019"
"0Oq61Y4X56",2019-06-02,"2019"
"EGMPDXBjMa",2019-06-02,"2019"
"gOMnKJym5w",2019-06-02,"2019"
"gOMnKaex5w",2019-06-02,"2019"
"2lqRYXgW5r",2019-06-02,"2019"
"vzqobwLj5a",2019-06-03,"2019"
"Xj5YDYYAMb",2019-06-05,"2019"
"2lqRYX7A5r",2019-06-06,"2019"
"EGMPDXR4Ma",2019-06-07,"2019"
"eV5DZXkEQK",2019-06-08,"2019"
"gjMNlY6kqK",2019-06-08,"2019"
"e7Mzv776Mr",2019-06-09,"2019"
"9YqdA9wjQv",2019-06-22,"2019"
"2vQ1ExdlQr",2019-06-23,"2019"
"KXMeVd3X56",2019-06-23,"2019"
"OlMlbdBEqL",2019-06-23,"2019"
"a35rzWBL5L",2019-06-23,"2019"
"Vj582jlJQ8",2019-06-23,"2019"
"4JMAmZklMK",2019-06-26,"2019"
"4wM41rEk5j",2019-06-27,"2019"
"xW5p03wG5g",2019-06-27,"2019"
"kRQaV8WmMK",2019-06-27,"2019"
"KPqj0awnM6",2019-06-27,"2019"
"aDQ04YlBQE",2019-06-27,"2019"
"e7Mzv709Mr",2019-06-29,"2019"
"ljqEza9AQx",2019-06-29,"2019"
"7VqGa1LWMv",2019-06-29,"2019"
"Xj5YDYywMb",2019-06-29,"2019"
"gpMO2XL2Qz",2019-06-29,"2019"
"0Oq61Y2d56",2019-06-29,"2019"
"jYQJdXYB5G",2019-06-29,"2019"
"Oa5wvD0AM1",2019-06-30,"2019"
"2lqRYXJA5r",2019-06-30,"2019"
"gOMnKJaO5w",2019-06-30,"2019"
"vzqobwOZ5a",2019-06-30,"2019"
"wvq9YEj7qW",2019-07-01,"2019"
"BLMvvOrAMx",2019-07-03,"2019"
"7vQ7ZleEqD",2019-07-04,"2019"
"zeQZZ6kxQK",2019-07-04,"2019"
"gjMNlY7kqK",2019-07-04,"2019"
"a35rzWRL5L",2019-07-04,"2019"
"2vQ1ExRlQr",2019-07-04,"2019"
"XVqKlvLKQ0",2019-07-04,"2019"
"ljqEzaNAQx",2019-07-05,"2019"
"p6qbZ138q0",2019-07-05,"2019"
"e7Mzv7z9Mr",2019-07-05,"2019"
"KAqB2zRvqb",2019-07-06,"2019"
"N6MmAakeME",2019-07-06,"2019"
"Xj5YDYjwMb",2019-07-06,"2019"
"jYQJdXZB5G",2019-07-07,"2019"
"gpMO2X12Qz",2019-07-07,"2019"
"Oa5wvDKAM1",2019-07-07,"2019"
"2lqRYXlA5r",2019-07-07,"2019"
"7VqGa1ZWMv",2019-07-07,"2019"
"KAqB2zR4qb",2019-07-07,"2019"
"gpMO2X1EQz",2019-07-12,"2019"
"2lqRYXl05r",2019-07-13,"2019"
"9z5k0dNjqA",2019-07-13,"2019"
"2vQ1ExeKQr",2019-07-13,"2019"
"eV5DZXRAQK",2019-07-13,"2019"
"gjMNlYP0qK",2019-07-14,"2019"
"raMyz7KO5d",2019-07-14,"2019"
"9YqdA9dLQv",2019-07-14,"2019"
"OlMlbdk0qL",2019-07-14,"2019"
"a35rzWnA5L",2019-07-14,"2019"
"xW5p033d5g",2019-07-14,"2019"
"9vQ21EEaqK",2019-07-14,"2019"
"4wM41rrp5j",2019-07-17,"2019"
"jYQJdXXP5G",2019-07-17,"2019"
"Oa5wvDD8M1",2019-07-18,"2019"
"zeQZZ661QK",2019-07-18,"2019"
"NWMWDWWK5l",2019-07-19,"2019"
"0x5gVbbZM7",2019-07-19,"2019"
"0Oq61YYA56",2019-07-20,"2019"
"2lqRYXX05r",2019-07-20,"2019"
"9z5k0ddjqA",2019-07-20,"2019"
"gOMnKJJX5w",2019-07-20,"2019"
"vzqobwwk5a",2019-07-21,"2019"
"gpMO2XXEQz",2019-07-21,"2019"
"315VjBB959",2019-07-21,"2019"
"wvq9YEEwqW",2019-07-21,"2019"
"EGMPDXXVMa",2019-07-21,"2019"
"Pk5LYXXOqO",2019-07-21,"2019"
"gjMNlYY0qK",2019-07-21,"2019"
"raMyz77O5d",2019-07-22,"2019"
"7vQ7Zll2qD",2019-07-26,"2019"
"OlMlbdd0qL",2019-07-27,"2019"
"KXMeVddr56",2019-07-27,"2019"
"odMXlggWMY",2019-07-27,"2019"
"2vQ1ExxKQr",2019-07-28,"2019"
"9vQ21EXaqK",2019-07-28,"2019"
"9YqdA99LQv",2019-07-28,"2019"
"a35rzWWA5L",2019-07-28,"2019"
"eV5DZXXAQK",2019-07-28,"2019"
"Vj582jj4Q8",2019-07-28,"2019"
"aDQ04YEPQE",2019-07-28,"2019"
"NPqxvYPmM9",2019-07-28,"2019"
"KPqj0axRM6",2019-08-03,"2019"
"zeQZZ6B1QK",2019-08-03,"2019"
"4wM41rXp5j",2019-08-03,"2019"
"BLMvvOLOMx",2019-08-03,"2019"
"xW5p03Ld5g",2019-08-04,"2019"
"kRQaV8poMK",2019-08-04,"2019"
"4JMAmZOkMK",2019-08-04,"2019"
"e7Mzv7R6Mr",2019-08-04,"2019"
"ljqEza3zQx",2019-08-04,"2019"
"Oa5wvDx8M1",2019-08-04,"2019"
"jYQJdX6P5G",2019-08-04,"2019"
"eVq31ZXDMW",2019-08-05,"2019"
"xW5p03el5g",2019-08-08,"2019"
"EGMPDX6jMa",2019-08-10,"2019"
"gpMO2XGnQz",2019-08-10,"2019"
"Pk5LYXYmqO",2019-08-10,"2019"
"vzqobwxj5a",2019-08-11,"2019"
"wvq9YEdZqW",2019-08-11,"2019"
"4JMAmZp6MK",2019-08-11,"2019"
"zeQZZ64KQK",2019-08-11,"2019"
"315VjB2659",2019-08-11,"2019"
"gjMNlYlvqK",2019-08-11,"2019"
"eV5DZXZaQK",2019-08-11,"2019"
"raMyz7zA5d",2019-08-11,"2019"
"7vQ7ZlZYqD",2019-08-12,"2019"
"OlMlbdbgqL",2019-08-14,"2019"
"a35rzWzB5L",2019-08-15,"2019"
"9YqdA9A9Qv",2019-08-15,"2019"
"2vQ1ExE4Qr",2019-08-15,"2019"
"Vj582j23Q8",2019-08-15,"2019"
"kRQaV8VgMK",2019-08-17,"2019"
"9vQ21E11qK",2019-08-17,"2019"
"odMXlgl2MY",2019-08-17,"2019"
"xW5p030l5g",2019-08-17,"2019"
"KXMeVdVx56",2019-08-18,"2019"
"zeQZZ6ZKQK",2019-08-18,"2019"
"aDQ04Y4pQE",2019-08-18,"2019"
"NPqxvYvgM9",2019-08-18,"2019"
"4JMAmZm6MK",2019-08-18,"2019"
"4wM41r1z5j",2019-08-18,"2019"
"KPqj0a0yM6",2019-08-18,"2019"
"BLMvvOvRMx",2019-08-19,"2019"
"N6MmAaVRME",2019-08-21,"2019"
"ljqEza7EQx",2019-08-22,"2019"
"e7Mzv7bXMr",2019-08-22,"2019"
"Xj5YDYE0Mb",2019-08-23,"2019"
"jYQJdXwy5G",2019-08-24,"2019"
"Oa5wvDbjM1",2019-08-24,"2019"
"NWMWDW275l",2019-08-24,"2019"
"0x5gVbOrM7",2019-08-24,"2019"
"gOMnKJVm5w",2019-08-24,"2019"
"KAqB2zmJqb",2019-08-24,"2019"
"0Oq61YdX56",2019-08-25,"2019"
"7VqGa17eMv",2019-08-25,"2019"
"2lqRYXnW5r",2019-08-25,"2019"
"eVq31Zd6MW",2019-08-26,"2019"
"9z5k0dVlqA",2019-08-26,"2019"
"p6qbZ1Z6q0",2019-08-29,"2019"
"eVq31Z16MW",2019-08-31,"2019"
"jYQJdXdy5G",2019-08-31,"2019"
"KAqB2z2Jqb",2019-08-31,"2019"
"ljqEzazEQx",2019-08-31,"2019"
"Oa5wvDvjM1",2019-08-31,"2019"
"e7Mzv7vXMr",2019-09-01,"2019"
"N6MmAaARME",2019-09-01,"2019"
"7VqGa1aeMv",2019-09-01,"2019"
"0x5gVbVrM7",2019-09-01,"2019"
"NWMWDWD75l",2019-09-01,"2019"
"0Oq61Y1X56",2019-09-01,"2019"
"Xj5YDYD0Mb",2019-09-02,"2019"
"gOMnKJKm5w",2019-09-07,"2019"
"gpMO2X2nQz",2019-09-07,"2019"
"vzqobwbj5a",2019-09-07,"2019"
"aDQ04YypQE",2019-09-08,"2019"
"2lqRYXYW5r",2019-09-08,"2019"
"jYQJdXdk5G",2019-09-11,"2019"
"Oa5wvDv4M1",2019-09-12,"2019"
"KAqB2z2Bqb",2019-09-12,"2019"
"eVq31Z1VMW",2019-09-12,"2019"
"0Oq61Ypx56",2019-09-14,"2019"
"0x5gVbwPM7",2019-09-14,"2019"
"NWMWDWyE5l",2019-09-14,"2019"
"7VqGa1OjMv",2019-09-14,"2019"
"gOMnKJOl5w",2019-09-14,"2019"
"gpMO2X8rQz",2019-09-14,"2019"
"vzqobwnJ5a",2019-09-15,"2019"
"315VjBln59",2019-09-15,"2019"
"wvq9YExBqW",2019-09-15,"2019"
"9z5k0dgdqA",2019-09-15,"2019"
"2lqRYXrJ5r",2019-09-15,"2019"
"EGMPDX26Ma",2019-09-16,"2019"
"Pk5LYXyYqO",2019-09-18,"2019"
"gjMNlYDDqK",2019-09-19,"2019"
"raMyz7Gd5d",2019-09-19,"2019"
"7vQ7ZlNGqD",2019-09-21,"2019"
"KXMeVd9P56",2019-09-21,"2019"
"9YqdA9REQv",2019-09-21,"2019"
"eV5DZXgnQK",2019-09-21,"2019"
"2vQ1Ex8OQr",2019-09-22,"2019"
"a35rzW925L",2019-09-22,"2019"
"OlMlbdGDqL",2019-09-22,"2019"
"Vj582jZLQ8",2019-09-22,"2019"
"odMXlgZxMY",2019-09-22,"2019"
"aDQ04Y83QE",2019-09-22,"2019"
"NPqxvYgXM9",2019-09-22,"2019"
"9vQ21EpmqK",2019-09-23,"2019"
"4wM41rVN5j",2019-09-25,"2019"
"4JMAmZ31MK",2019-09-26,"2019"
"KPqj0aWYM6",2019-09-26,"2019"
"kRQaV8OjMK",2019-09-26,"2019"
"zeQZZ6wrQK",2019-09-26,"2019"
"xW5p03oJ5g",2019-09-26,"2019"
"BLMvvOBWMx",2019-09-29,"2019"
"e7Mzv76GMr",2019-09-29,"2019"
"ljqEzaG4Qx",2019-09-29,"2019"
"N6MmAa6xME",2019-09-29,"2019"
"p6qbZ1nwq0",2019-09-29,"2019"
"XVqKlv90Q0",2019-09-29,"2019"
"eVq31Z4VMW",2019-09-29,"2019"
"jYQJdXRk5G",2019-09-29,"2019"
"KAqB2zYBqb",2019-09-29,"2019"
"NWMWDWbE5l",2019-09-29,"2019"
"Oa5wvDW4M1",2019-09-29,"2019"
"Xj5YDYJRMb",2019-09-29,"2019"
"0Oq61YWx56",2019-10-06,"2019"
"0x5gVb1PM7",2019-10-06,"2019"
"2lqRYXzJ5r",2019-10-06,"2019"
"315VjBbn59",2019-10-06,"2019"
"7VqGa1zjMv",2019-10-06,"2019"
"9z5k0dZdqA",2019-10-06,"2019"
"EGMPDXb6Ma",2019-10-06,"2019"
"gOMnKJZl5w",2019-10-06,"2019"
"gpMO2XbrQz",2019-10-06,"2019"
"Pk5LYX8YqO",2019-10-06,"2019"
"vzqobwZJ5a",2019-10-06,"2019"
"wvq9YE6BqW",2019-10-06,"2019"
"315Vx8XvQ9",2019-10-19,"2019"
"EGMPxynyMa",2019-10-19,"2019"
"9z5kLo7eqA",2019-10-19,"2019"
"Pk5LxVgG5O",2019-10-20,"2019"
"gjMNxLRKqK",2019-10-20,"2019"
"raMya8ABMd",2019-10-21,"2019"
"eV5DbGLYQK",2019-10-23,"2019"
"7vQ7E2rL5D",2019-10-24,"2019"
"a35raNK4ML",2019-10-25,"2019"
"2vQ1ArNGQr",2019-10-25,"2019"
"OlMlNR9wqL",2019-10-30,"2019"
"Vj58AxyEq8",2019-10-31,"2019"
"9YqdnBakMv",2019-11-10,"2019"
"NWMWxOmK5l",2020-02-29,"2020"
"0x5g98mZQ7",2020-02-29,"2020"
"7VqGvAK65v",2020-02-29,"2020"
"0Oq6ANKA56",2020-02-29,"2020"
"gOMn7jmX5w",2020-02-29,"2020"
"gpMOYJmEqz",2020-02-29,"2020"
"7VqGvA9j5v",2020-03-01,"2020"
"vzqoDpmkQa",2020-03-01,"2020"
"2lqRxBm0Mr",2020-03-01,"2020"
"jYQJAvKyqG",2020-03-01,"2020"
"Oa5waEBjQ1",2020-03-01,"2020"
"eVq3AVK6MW",2020-03-01,"2020"
"KAqBAxKJ5b",2020-03-02,"2020"
"NWMWxOm75l",2020-03-07,"2020"
"0x5g98mrQ7",2020-03-07,"2020"
"315VxJdEQ9",2020-03-07,"2020"
"EGMPxj74Ma",2020-03-07,"2020"
"7VqGvAKe5v",2020-03-07,"2020"
"0Oq6ANKX56",2020-03-08,"2020"
"Pk5LxlPL5O",2020-03-08,"2020"
"gpMOYJmnqz",2020-03-08,"2020"
"gOMn7jmm5w",2020-03-08,"2020"
"gjMNxXNkqK",2020-03-08,"2020"
"vzqoDpmjQa",2020-03-08,"2020"
"raMyaXDkMd",2020-03-08,"2020"
"7vQ7E8AE5D",2020-03-09,"2020"
"XVqKEE7BM0",2020-07-09,"2020"
"ljqEEEkkqx",2020-07-09,"2020"
"e7Mzkkoj5r",2020-07-10,"2020"
"eVq3mmlGMW",2020-07-11,"2020"
"0x5gyyzmQ7",2020-07-12,"2020"
"0Oq6mmeP56",2020-07-12,"2020"
"vzqo33zpqa",2020-07-13,"2020"
"2lqREEe45r",2020-07-13,"2020"
"jYQJEEyGqG",2020-07-13,"2020"
"9z5krrjaMA",2020-07-14,"2020"
"315VwwpXq9",2020-07-14,"2020"
"XVqKE8pNM0",2020-07-14,"2020"
"2vQ1mmbxQr",2020-07-15,"2020"
"EGMPEEak5a",2020-07-15,"2020"
"aDQ0mmb2ME",2020-07-16,"2020"
"Xj5YWWzlQb",2020-07-16,"2020"
"9vQ2mmb7qK",2020-07-17,"2020"
"KAqBEEoW5b",2020-07-17,"2020"
"NWMWYYzNql",2020-07-18,"2020"
"Oa5woo6g51",2020-07-18,"2020"
"7VqGEEPxMv",2020-07-18,"2020"
"gpMOEElyqz",2020-07-19,"2020"
"gOMnwwze5w",2020-07-19,"2020"
"p6qbkrVaQ0",2020-07-20,"2020"
"eV5DEEpRqK",2020-07-20,"2020"
"a35rgLBBqL",2020-07-20,"2020"
"2vQ1mBd4Qr",2020-07-21,"2020"
"a35rggjeqL",2020-07-21,"2020"
"OlMllljPML",2020-07-22,"2020"
"Vj58mmb2q8",2020-07-22,"2020"
"9YqdPPjRqv",2020-07-22,"2020"
"odMXBBpAqY",2020-07-23,"2020"
"NPqxRRj8M9",2020-07-23,"2020"
"ljqEEyeYqx",2020-07-23,"2020"
"KPqj11j856",2020-07-24,"2020"
"xW5pBBbKQg",2020-07-24,"2020"
"7VqGEEX3Mv",2020-07-26,"2020"
"0Oq6mmo256",2020-07-26,"2020"
"vzqo33YLqa",2020-07-27,"2020"
"gOMnwwGJ5w",2020-07-27,"2020"
"gpMOEEg1qz",2020-07-28,"2020"
"2lqREEOn5r",2020-07-28,"2020"
"wvq9mmkYqW",2020-07-29,"2020"
"9z5krrBgMA",2020-07-29,"2020"
"315Vww9bq9",2020-07-31,"2020"
"EGMPEEGA5a",2020-07-31,"2020"
"gjMNEEWBQK",2020-08-02,"2020"
"Pk5LEE3NqO",2020-08-02,"2020"
"raMy99N2Md",2020-08-06,"2020"
"7vQ7mmRz5D",2020-08-07,"2020"
"eV5DEE8OqK",2020-08-12,"2020"
"2lqREbln5r",2020-08-13,"2020"
"wvq9mVBYqW",2020-08-17,"2020"
"EGMPEwOj5a",2020-08-19,"2020"
"EGMPEvYA5a",2020-08-20,"2020"
"315Vw31bq9",2020-08-20,"2020"
"7vQ7m9wz5D",2020-08-20,"2020"
"gjMNE4PBQK",2020-08-21,"2020"
"Pk5LEaZNqO",2020-08-21,"2020"
"Pk5LEb0mqO",2020-08-22,"2020"
"raMy9vK2Md",2020-08-22,"2020"
"eV5DEdROqK",2020-08-22,"2020"
"2vQ1mGe0Qr",2020-08-22,"2020"
"a35rg0nGqL",2020-08-23,"2020"
"OlMll8kNML",2020-08-23,"2020"
"Vj58mk3mq8",2020-08-24,"2020"
"9YqdPLd8qv",2020-08-24,"2020"
"odMXBY10qY",2020-08-25,"2020"
"KXMeLNKBQ6",2020-08-25,"2020"
"NPqxRZKjM9",2020-08-25,"2020"
"gjMNEzAvQK",2020-08-26,"2020"
"9vQ2m6erqK",2020-08-26,"2020"
"xW5pB2Y9Qg",2020-08-26,"2020"
"raMy9JEAMd",2020-08-29,"2020"
"4wM4mned5j",2020-08-29,"2020"
"BLMvnAK3Mx",2020-08-29,"2020"
"N6MmJdk05E",2020-08-29,"2020"
"zeQZgG1DMK",2020-08-29,"2020"
"e7MzkKzK5r",2020-08-30,"2020"
"p6qbkVPDQ0",2020-08-30,"2020"
"XVqKEpbaM0",2020-08-30,"2020"
"ljqEEeNOqx",2020-08-30,"2020"
"Xj5YWgjGQb",2020-08-30,"2020"
"jYQJEjXDqG",2020-08-31,"2020"
"Oa5wo4DY51",2020-08-31,"2020"
"7vQ7myOY5D",2020-09-02,"2020"
"KAqBElzV5b",2020-09-02,"2020"
"eVq3mOZjMW",2020-09-02,"2020"
"NWMWYBWLql",2020-09-02,"2020"
"vzqo3XwLqa",2020-09-02,"2020"
"0x5gy7bLQ7",2020-09-03,"2020"
"gOMnweJJ5w",2020-09-03,"2020"
"7VqGE213Mv",2020-09-03,"2020"
"gpMOEZX1qz",2020-09-03,"2020"
"jYQJEjXdqG",2020-09-03,"2020"
"2lqREbXn5r",2020-09-03,"2020"
"0Oq6mRY256",2020-09-03,"2020"
"Oa5wo4DW51",2020-09-06,"2020"
"vzqo3XwBqa",2020-09-06,"2020"
"eV5DEj1aqK",2020-09-06,"2020"
"eVq3mOZwMW",2020-09-06,"2020"
"0x5gy7bRQ7",2020-09-06,"2020"
"gOMnweJB5w",2020-09-06,"2020"
"KAqBElzZ5b",2020-09-06,"2020"
"NWMWYBWZql",2020-09-06,"2020"
"0Oq6mRYz56",2020-09-07,"2020"
"gpMOEZX7qz",2020-09-07,"2020"
"2lqREbXx5r",2020-09-07,"2020"
"7VqGE21YMv",2020-09-07,"2020"
"2vQ1mY34Qr",2020-09-10,"2020"
"9z5krldKMA",2020-09-10,"2020"
"KPqj1rk456",2020-09-10,"2020"
"wvq9mVEmqW",2020-09-10,"2020"
"4JMAErRDMK",2020-09-10,"2020"
"315Vw3BVq9",2020-09-11,"2020"
"EGMPEvX05a",2020-09-12,"2020"
"Pk5LEaXDqO",2020-09-12,"2020"
"raMy9v7NMd",2020-09-12,"2020"
"7vQ7m9lD5D",2020-09-12,"2020"
"eV5DEdXJqK",2020-09-12,"2020"
"9YqdPL9mqv",2020-09-13,"2020"
"gjMNE4YpQK",2020-09-13,"2020"
"2vQ1mGxwQr",2020-09-13,"2020"
"a35rg0WwqL",2020-09-14,"2020"
"a35rg4EBqL",2020-09-14,"2020"
"OlMll8dRML",2020-09-14,"2020"
"Vj58mkjrq8",2020-09-14,"2020"
"aDQ0mgeWME",2020-09-17,"2020"
"9z5krlNgMA",2020-09-17,"2020"
"OlMllxEgML",2020-09-17,"2020"
"gpMOBelrQz",2020-09-19,"2020"
"gOMnXYzlqw",2020-09-19,"2020"
"315Vo7znq9",2020-09-19,"2020"
"2lqRG7eJQr",2020-09-19,"2020"
"vzqo2JzJ5a",2020-09-19,"2020"
"9z5kK3zd5A",2020-09-19,"2020"
"EGMPWR86Qa",2020-09-19,"2020"
"wvq9GXwBMW",2020-09-19,"2020"
"Pk5LJ6DYQO",2020-09-20,"2020"
"gjMN36rD5K",2020-09-20,"2020"
"7vQ7WxXGQD",2020-09-20,"2020"
"raMyYendMd",2020-09-20,"2020"
"eV5DNk9nQK",2020-09-20,"2020"
"KXMeY3zPM6",2020-09-23,"2020"
"2vQ1ld1Oqr",2020-09-23,"2020"
"a35rXB32QL",2020-09-23,"2020"
"9Yqd8wzEqv",2020-09-23,"2020"
"NPqxXAOXq9",2020-09-23,"2020"
"OlMlaBzD5L",2020-09-23,"2020"
"Vj58glJLM8",2020-09-23,"2020"
"odMX9Ezx5Y",2020-09-24,"2020"
"9vQ284rm5K",2020-09-24,"2020"
"aDQ0rlD35E",2020-09-24,"2020"
"KPqjAwzY56",2020-09-24,"2020"
"xW5pXwJJ5g",2020-09-24,"2020"
"kRQa1WzjQK",2020-09-24,"2020"
"KAqBPkyWMb",2020-09-26,"2020"
"NWMWRoGNQl",2020-09-26,"2020"
"0x5gXWrmq7",2020-09-27,"2020"
"7VqGD3lxQv",2020-09-27,"2020"
"0Oq6BLGPq6",2020-09-27,"2020"
"gOMnXYxeqw",2020-09-27,"2020"
"gpMOBejyQz",2020-09-27,"2020"
"vzqo2J0p5a",2020-09-28,"2020"
"2lqRG7w4Qr",2020-09-28,"2020"
"9z5kK3va5A",2020-09-28,"2020"
"315Vo7vXq9",2020-09-28,"2020"
"EGMPWRzkQa",2020-09-28,"2020"
"Oa5wXd3Wq1",2020-10-03,"2020"
"gjMN36aj5K",2020-10-03,"2020"
"eVq3Jy9w5W",2020-10-03,"2020"
"jYQJlg4d5G",2020-10-03,"2020"
"raMyYeOeMd",2020-10-03,"2020"
"KAqBPkXZMb",2020-10-04,"2020"
"NWMWRonZQl",2020-10-04,"2020"
"Pk5LJ6j7QO",2020-10-04,"2020"
"0x5gXWdRq7",2020-10-04,"2020"
"0Oq6BLPzq6",2020-10-04,"2020"
"gpMOBew7Qz",2020-10-04,"2020"
"gOMnXYpBqw",2020-10-05,"2020"
"2lqRG7WxQr",2020-10-07,"2020"
"kRQa1WZbQK",2020-10-07,"2020"
"wvq9GXymMW",2020-10-07,"2020"
"7vQ7WewGQD",2020-10-07,"2020"
"aDQ0rlnR5E",2020-10-07,"2020"
"Oa5wXdyWq1",2020-10-07,"2020"
"raMyYeWNMd",2020-10-08,"2020"
"vzqo2JaB5a",2020-10-08,"2020"
"eV5DN2RnQK",2020-10-08,"2020"
"0x5gXW3Rq7",2020-10-08,"2020"
"eVq3Jy0w5W",2020-10-08,"2020"
"NPqxXABZq9",2020-10-08,"2020"
"EGMPWR30Qa",2020-10-10,"2020"
"Pk5LJ6vDQO",2020-10-10,"2020"
"7vQ7WxLDQD",2020-10-11,"2020"
"eV5DNkxJQK",2020-10-11,"2020"
"9vQ284Rx5K",2020-10-11,"2020"
"2vQ1ldowqr",2020-10-11,"2020"
"9Yqd8wrmqv",2020-10-11,"2020"
"a35rXBZwQL",2020-10-11,"2020"
"Xj5YkyzwQb",2020-10-11,"2020"
"odMX9Eoo5Y",2020-10-12,"2020"
"4JMAVkW95K",2020-10-14,"2020"
"4wM4wEjlQj",2020-10-14,"2020"
"xW5pXwR65g",2020-10-14,"2020"
"zeQZVexjQK",2020-10-14,"2020"
"BLMvX6N7qx",2020-10-15,"2020"
"KPqjAw2E56",2020-10-15,"2020"
"XVqK82V2Q0",2020-10-15,"2020"
"ljqEyJONqx",2020-10-15,"2020"
"e7MzXZ17qr",2020-10-15,"2020"
"Xj5Yk42EQb",2020-10-15,"2020"
"jYQJlgkd5G",2020-10-15,"2020"
"KAqBPkgZMb",2020-10-17,"2020"
"NWMWRoeZQl",2020-10-17,"2020"
"gpMOBey7Qz",2020-10-18,"2020"
"7VqGD3oYQv",2020-10-18,"2020"
"0Oq6BLazq6",2020-10-18,"2020"
"vzqo2JoB5a",2020-10-18,"2020"
"2lqRG71xQr",2020-10-19,"2020"
"Oa5wXdyXq1",2020-10-19,"2020"
"eVq3Jy0g5W",2020-10-19,"2020"
"KAqBPkg7Mb",2020-10-19,"2020"
"gOMnXYnBqw",2020-10-19,"2020"
"NWMWRoezQl",2020-10-21,"2020"
"EGMPWR73Qa",2020-10-23,"2020"
"wvq9GXZlMW",2020-10-24,"2020"
"0x5gXW3jq7",2020-10-24,"2020"
"7VqGD3oXQv",2020-10-24,"2020"
"0Oq6BLa7q6",2020-10-24,"2020"
"gOMnXYnxqw",2020-10-24,"2020"
"gpMOBeyRQz",2020-10-24,"2020"
"vzqo2Jov5a",2020-10-24,"2020"
"2lqRG71DQr",2020-10-25,"2020"
"315Vo7dGq9",2020-10-25,"2020"
"9z5kK3GY5A",2020-10-25,"2020"
"Pk5LJ6PPQO",2020-10-25,"2020"
"gjMN36N45K",2020-10-25,"2020"
"raMyYeDJMd",2020-10-27,"2020"
"7vQ7WxA8QD",2020-10-28,"2020"
"2vQ1ldGLqr",2020-10-28,"2020"
"a35rXB0KQL",2020-10-28,"2020"
"jYQJlYyB5G",2020-10-28,"2020"
"OlMlaB8A5L",2020-10-28,"2020"
"Vj58glkwM8",2020-10-28,"2020"
"eV5DNkdmQK",2020-10-29,"2020"
"KXMeY3N3M6",2020-10-29,"2020"
"odMX9EYG5Y",2020-10-29,"2020"
"9vQ2846e5K",2020-10-29,"2020"
"aDQ0rlgE5E",2020-10-29,"2020"
"NPqxXAZYq9",2020-10-29,"2020"
"KPqjAwrN56",2020-10-31,"2020"
"xW5pXw205g",2020-11-01,"2020"
"zeQZVeGNQK",2020-11-01,"2020"
"4wM4wEnBQj",2020-11-02,"2020"
"kRQa1WkOQK",2020-11-02,"2020"
"4JMAVkrP5K",2020-11-02,"2020"
"BLMvX6A8qx",2020-11-02,"2020"
"p6qbrgVaq0",2020-11-02,"2020"
"ljqEyJeYqx",2020-11-02,"2020"
"e7MzXZKPqr",2020-11-02,"2020"
"N6MmXWdwQE",2020-11-02,"2020"
"OlMlaB0R5L",2020-11-05,"2020"
"p6qbrgv3q0",2020-11-05,"2020"
"Oa5wX9pDq1",2020-11-05,"2020"
"7VqGD3pYQv",2020-11-05,"2020"
"KPqjAbaP56",2020-11-05,"2020"
"Oa5wX06Aq1",2020-11-05,"2020"
"0Oq6BLR7q6",2020-11-08,"2020"
"0x5gXW7jq7",2020-11-08,"2020"
"eVq3JyOg5W",2020-11-08,"2020"
"gOMnXYexqw",2020-11-08,"2020"
"gpMOBeZRQz",2020-11-08,"2020"
"jYQJlgjE5G",2020-11-08,"2020"
"Oa5wXd4Xq1",2020-11-08,"2020"
"2lqRG7bDQr",2020-11-08,"2020"
"7VqGD32XQv",2020-11-08,"2020"
"KAqBPkl7Mb",2020-11-08,"2020"
"NWMWRoBzQl",2020-11-08,"2020"
"vzqo2JXv5a",2020-11-08,"2020"
"wvq9GXVlMW",2020-11-08,"2020"
"0Oq6BAgzq6",2020-11-20,"2020"
"gpMOBYA7Qz",2020-11-21,"2020"
"gOMnX7NBqw",2020-11-21,"2020"
